,reservoir,yearmonth,m_avg_surf_temp,m_avg_deep_temp,m_avg_dissolved_oxygen,density_cells/ml,temperature,precipitation_sum,daylight_duration,type,stratification,latitude,longitude,alg_bloom,alg_bloom_num,temp_diff,type_enc,strat_enc,do_cat
581,NRR,200907,27.01,20.218987341772152,0.4620253164556962,0.0,23.67419354838709,4.203225806451614,51937.21387096775,Ag,Weak,37.2792,-86.2469,no bloom,0,6.791012658227849,0,1,0
582,NRR,200908,26.75,21.38375,0.5475,0.0,24.406451612903226,1.4161290322580644,48754.86548387097,Ag,Weak,37.2792,-86.2469,no bloom,0,5.366250000000001,0,1,0
583,NRR,200909,25.1,21.3515625,0.5734375,0.0,21.35,3.963333333333333,44639.280666666666,Ag,Weak,37.2792,-86.2469,no bloom,0,3.7484375000000014,0,1,0
584,NRR,200910,19.575,19.330645161290324,3.635483870967742,0.0,13.496774193548386,5.232258064516128,40357.77129032258,Ag,Weak,37.2792,-86.2469,no bloom,0,0.2443548387096754,0,1,1
585,NRR,201005,21.2,14.7546875,5.175,0.0,20.76774193548387,5.887096774193548,51056.18903225807,Ag,Weak,37.2792,-86.2469,no bloom,0,6.4453125,0,1,1
586,NRR,201006,27.92,17.7975,0.8225,0.0,27.176666666666662,2.42,52871.939,Ag,Weak,37.2792,-86.2469,no bloom,0,10.1225,0,1,0
587,NRR,201007,29.2,18.3859375,0.2703125,0.0,27.151612903225807,3.596774193548387,51955.53483870968,Ag,Weak,37.2792,-86.2469,no bloom,0,10.8140625,0,1,0
588,NRR,201008,29.48,19.00875,0.44625,0.0,27.796774193548387,1.8774193548387097,48783.36935483871,Ag,Weak,37.2792,-86.2469,no bloom,0,10.47125,0,1,0
589,NRR,201009,24.880000000000003,18.78219178082192,1.134375,2203.358660805652,23.09333333333333,2.4433333333333334,44674.74733333333,Ag,Weak,37.2792,-86.2469,bloom,1,6.097808219178084,0,1,0
590,NRR,201010,20.22,18.1,2.580769230769231,0.0,16.61935483870968,0.7483870967741936,40389.53709677419,Ag,Weak,37.2792,-86.2469,no bloom,0,2.120000000000001,0,1,1
591,NRR,201106,26.4,16.52,0.06,22519.0832369136,25.09333333333333,4.943333333333333,52868.147,Ag,Weak,37.2792,-86.2469,bloom,1,9.88,0,1,0
592,NRR,201209,27.1,18.5,0.6071428571428571,3190.138319786632,20.78666666666667,5.013333333333334,44600.613,Ag,Weak,37.2792,-86.2469,bloom,1,8.600000000000001,0,1,0
593,NRR,201308,27.25,20.491666666666667,0.2566666666666666,72397.41807238667,24.161290322580644,2.954838709677419,48750.28548387097,Ag,Weak,37.2792,-86.2469,bloom,1,6.758333333333333,0,1,0
594,NRR,201408,27.2,17.4375,0.47125,10780.524846679722,25.55806451612903,3.758064516129033,48778.87,Ag,Weak,37.2792,-86.2469,bloom,1,9.7625,0,1,0
595,NRR,201506,28.05,16.193333333333335,0.0086666666666666,7069.004518555452,24.65,4.723333333333334,52867.474,Ag,Weak,37.2792,-86.2469,bloom,1,11.856666666666666,0,1,0
596,NRR,201508,27.125,22.116129032258065,0.192258064516129,39284.861333212815,24.9,1.5903225806451613,48810.16129032258,Ag,Weak,37.2792,-86.2469,bloom,1,5.008870967741935,0,1,0
597,NRR,201509,24.96666666666667,22.26,1.3893333333333333,49702.333772421545,23.006666666666668,2.41,44704.406,Ag,Weak,37.2792,-86.2469,bloom,1,2.706666666666667,0,1,0
598,NRR,201510,21.1,21.08,1.504,0.0,15.729032258064516,4.996774193548387,40421.04483870968,Ag,Weak,37.2792,-86.2469,no bloom,0,0.0200000000000031,0,1,0
599,NRR,201605,20.5,14.45,4.467826086956522,0.0,17.91290322580645,4.535483870967742,51107.19,Ag,Weak,37.2792,-86.2469,no bloom,0,6.049999999999999,0,1,1
600,NRR,201606,24.8,16.546666666666667,2.9746666666666663,0.0,25.236666666666668,2.86,52879.06066666667,Ag,Weak,37.2792,-86.2469,no bloom,0,8.253333333333334,0,1,1
601,NRR,201607,29.1,19.65333333333333,0.4526666666666666,0.0,26.45483870967742,4.480645161290322,51913.186451612906,Ag,Weak,37.2792,-86.2469,no bloom,0,9.446666666666667,0,1,0
602,NRR,201608,29.85,22.44333333333333,0.3526666666666667,0.0,25.932258064516127,4.235483870967743,48717.50483870968,Ag,Weak,37.2792,-86.2469,no bloom,0,7.40666666666667,0,1,0
603,NRR,201609,27.375,22.47741935483871,0.4206451612903225,39474.432612064265,23.59333333333333,1.5599999999999998,44597.135,Ag,Weak,37.2792,-86.2469,bloom,1,4.897580645161291,0,1,0
604,NRR,201610,22.975,21.93,0.9966666666666666,0.0,18.983870967741936,0.4419354838709677,40319.27580645162,Ag,Weak,37.2792,-86.2469,no bloom,0,1.0450000000000017,0,1,0
605,NRR,201705,20.633333333333333,14.061363636363636,3.735454545454545,0.0,18.825806451612905,4.612903225806452,51084.208064516126,Ag,Weak,37.2792,-86.2469,no bloom,0,6.571969696969696,0,1,1
606,NRR,201706,25.7,18.05333333333333,1.3876666666666668,0.0,23.23333333333333,3.3266666666666667,52874.799333333336,Ag,Weak,37.2792,-86.2469,no bloom,0,7.646666666666665,0,1,0
607,NRR,201707,29.275,21.326666666666664,0.8633333333333333,0.0,26.206451612903223,2.9000000000000004,51931.7964516129,Ag,Weak,37.2792,-86.2469,no bloom,0,7.948333333333334,0,1,0
608,NRR,201708,27.68166666666667,22.13048780487805,0.4439024390243902,125394.8722451976,24.0,3.870967741935484,48746.53258064516,Ag,Weak,37.2792,-86.2469,bloom,1,5.5511788617886175,0,1,0
609,NRR,201709,24.825,21.625806451612902,0.9183870967741936,0.0,20.66333333333333,5.576666666666667,44631.94933333333,Ag,Weak,37.2792,-86.2469,no bloom,0,3.199193548387097,0,1,0
610,NRR,201710,22.7,20.66333333333333,1.259,0.0,15.961290322580645,3.887096774193549,40350.52580645162,Ag,Weak,37.2792,-86.2469,no bloom,0,2.0366666666666653,0,1,0
611,NRR,201805,22.23333333333333,13.27777777777778,6.458666666666667,0.0,22.40967741935484,4.180645161290323,51059.94903225806,Ag,Weak,37.2792,-86.2469,no bloom,0,8.955555555555556,0,1,1
612,NRR,201806,27.925,18.19333333333333,2.947666666666666,0.0,25.096666666666668,5.543333333333334,52871.52266666666,Ag,Weak,37.2792,-86.2469,no bloom,0,9.731666666666666,0,1,1
613,NRR,201807,29.35,22.063333333333333,0.5666666666666667,0.0,25.91935483870968,4.17741935483871,51950.24451612904,Ag,Weak,37.2792,-86.2469,no bloom,0,7.286666666666669,0,1,0
614,NRR,201808,28.656666666666663,22.099545454545453,0.4804545454545454,59821.09024160767,24.96451612903226,3.0580645161290323,48775.896451612905,Ag,Weak,37.2792,-86.2469,bloom,1,6.5571212121212135,0,1,0
615,NRR,201809,28.25,22.51333333333333,0.66,0.0,23.166666666666668,5.156666666666666,44667.23233333333,Ag,Weak,37.2792,-86.2469,no bloom,0,5.736666666666668,0,1,0
616,NRR,201810,21.55,20.945454545454545,2.8786363636363634,0.0,15.51290322580645,3.454838709677419,40383.24193548387,Ag,Weak,37.2792,-86.2469,no bloom,0,0.6045454545454554,0,1,1
617,WFR,198905,16.61,13.842857142857143,1.7813953488372092,0.0,15.24516129032258,4.029032258064516,51633.85161290322,Urban,,39.2607,-84.4975,no bloom,0,2.767142857142856,2,2,0
618,WFR,198906,23.775,18.45,1.7813953488372092,0.0,21.633333333333333,5.776666666666667,53592.03466666667,Urban,,39.2607,-84.4975,no bloom,0,5.324999999999999,2,2,0
619,WFR,198907,26.5125,21.275,1.7813953488372092,0.0,24.106451612903225,2.57741935483871,52590.95709677419,Urban,,39.2607,-84.4975,no bloom,0,5.237500000000001,2,2,0
620,WFR,198908,25.44,23.0,1.7813953488372092,0.0,23.148387096774197,2.003225806451613,49168.26935483871,Urban,,39.2607,-84.4975,no bloom,0,2.4400000000000013,2,2,0
621,WFR,198909,21.375,20.25,1.7813953488372092,0.0,19.326666666666664,1.91,44746.41733333333,Urban,,39.2607,-84.4975,no bloom,0,1.125,2,2,0
622,WFR,198910,14.025,13.175,1.7813953488372092,0.0,13.27741935483871,2.109677419354839,40148.5,Urban,,39.2607,-84.4975,no bloom,0,0.8499999999999996,2,2,0
623,WFR,199005,18.5,11.9,1.7813953488372092,0.0,15.75483870967742,5.696774193548387,51609.76225806451,Urban,,39.2607,-84.4975,no bloom,0,6.6,2,2,0
624,WFR,199006,23.7375,19.223809523809525,1.7813953488372092,0.0,21.746666666666663,3.856666666666667,53586.66366666667,Urban,,39.2607,-84.4975,no bloom,0,4.513690476190476,2,2,0
625,WFR,199007,26.1125,19.223809523809525,1.7813953488372092,0.0,23.33870967741936,4.125806451612903,52609.47838709677,Urban,,39.2607,-84.4975,no bloom,0,6.888690476190476,2,2,0
626,WFR,199008,25.675,19.223809523809525,1.7813953488372092,0.0,23.01935483870968,1.474193548387097,49199.34064516129,Urban,,39.2607,-84.4975,no bloom,0,6.451190476190476,2,2,0
627,WFR,199009,22.225,19.223809523809525,1.7813953488372092,0.0,20.08333333333333,2.966666666666667,44782.686,Urban,,39.2607,-84.4975,no bloom,0,3.0011904761904766,2,2,0
628,WFR,199010,16.009999999999998,19.223809523809525,1.7813953488372092,0.0,13.425806451612903,3.167741935483871,40182.69935483871,Urban,,39.2607,-84.4975,no bloom,0,-3.213809523809527,2,2,0
629,WFR,199105,20.23333333333333,19.223809523809525,1.7813953488372092,0.0,21.083870967741937,2.2774193548387096,51583.35870967742,Urban,,39.2607,-84.4975,no bloom,0,1.0095238095238095,2,2,0
630,WFR,199106,25.6,19.223809523809525,1.7813953488372092,0.0,24.39,0.8933333333333333,53581.670333333335,Urban,,39.2607,-84.4975,no bloom,0,6.376190476190473,2,2,0
631,WFR,199107,26.98,19.223809523809525,1.7813953488372092,0.0,25.948387096774194,1.1774193548387095,52629.28451612903,Urban,,39.2607,-84.4975,no bloom,0,7.756190476190476,2,2,0
632,WFR,199108,24.8875,19.223809523809525,1.7813953488372092,0.0,24.01290322580645,2.735483870967742,49230.308387096775,Urban,,39.2607,-84.4975,no bloom,0,5.6636904761904745,2,2,0
633,WFR,199109,23.9,19.223809523809525,1.7813953488372092,0.0,20.040000000000003,2.036666666666666,44821.05066666667,Urban,,39.2607,-84.4975,no bloom,0,4.676190476190474,2,2,0
634,WFR,199110,15.22,19.223809523809525,1.7813953488372092,0.0,14.432258064516128,1.7580645161290325,40216.92322580645,Urban,,39.2607,-84.4975,no bloom,0,-4.003809523809526,2,2,0
635,WFR,199205,19.133333333333333,13.9,1.7813953488372092,0.0,15.86451612903226,3.167741935483871,51660.88516129032,Urban,,39.2607,-84.4975,no bloom,0,5.2333333333333325,2,2,0
636,WFR,199206,18.1,11.55,1.7813953488372092,267.5372857928639,19.98333333333333,2.333333333333333,53595.460666666666,Urban,,39.2607,-84.4975,bloom,1,6.550000000000001,2,2,0
637,WFR,199207,25.67,21.74,1.7813953488372092,0.0,23.516129032258064,4.390322580645161,52569.29483870968,Urban,,39.2607,-84.4975,no bloom,0,3.929999999999996,2,2,0
638,WFR,199208,24.85,21.8,1.7813953488372092,0.0,21.23548387096774,2.2774193548387096,49129.378387096775,Urban,,39.2607,-84.4975,no bloom,0,3.0500000000000007,2,2,0
639,WFR,199209,22.83333333333333,20.23333333333333,1.7813953488372092,0.0,18.99,2.57,44706.099,Urban,,39.2607,-84.4975,no bloom,0,2.599999999999998,2,2,0
640,WFR,199210,15.45,15.8,1.7813953488372092,0.0,12.251612903225809,1.0870967741935484,40107.20935483871,Urban,,39.2607,-84.4975,no bloom,0,-0.3500000000000014,2,2,0
641,WFR,199305,20.1125,15.425,1.7813953488372092,0.0,17.36774193548387,2.838709677419355,51636.39806451613,Urban,,39.2607,-84.4975,no bloom,0,4.6875,2,2,0
642,WFR,199306,23.7875,18.325000000000003,1.7813953488372092,0.0,21.69,3.996666666666667,53590.62066666667,Urban,,39.2607,-84.4975,no bloom,0,5.462499999999999,2,2,0
643,WFR,199307,28.45,20.866666666666664,1.7813953488372092,3498.585416666667,25.42258064516129,2.703225806451613,52586.83,Urban,,39.2607,-84.4975,bloom,1,7.583333333333336,2,2,0
644,WFR,199308,25.925,24.5,1.7813953488372092,0.0,24.45483870967742,2.7580645161290325,49162.59612903226,Urban,,39.2607,-84.4975,no bloom,0,1.4250000000000007,2,2,0
645,WFR,199309,20.075000000000003,19.35,1.7813953488372092,0.0,18.50333333333333,4.053333333333333,44741.02966666667,Urban,,39.2607,-84.4975,no bloom,0,0.7250000000000014,2,2,0
646,WFR,199310,14.45,14.6,1.7813953488372092,0.0,12.161290322580646,2.496774193548387,40143.620322580646,Urban,,39.2607,-84.4975,no bloom,0,-0.1500000000000003,2,2,0
647,WFR,199405,14.625,19.223809523809525,1.7813953488372092,0.0,15.551612903225807,1.7967741935483872,51611.605161290325,Urban,,39.2607,-84.4975,no bloom,0,-4.598809523809525,2,2,0
648,WFR,199406,25.020000000000003,20.85,1.7813953488372092,0.0,23.96333333333333,1.8833333333333333,53585.10433333334,Urban,,39.2607,-84.4975,no bloom,0,4.170000000000002,2,2,0
649,WFR,199407,26.46666666666667,21.4,1.7813953488372092,0.0,24.4741935483871,2.7096774193548385,52605.99774193549,Urban,,39.2607,-84.4975,no bloom,0,5.066666666666666,2,2,0
650,WFR,199408,23.933333333333334,22.766666666666666,1.7813953488372092,0.0,22.861290322580647,3.116129032258064,49194.37419354839,Urban,,39.2607,-84.4975,no bloom,0,1.166666666666668,2,2,0
651,WFR,199409,20.7,20.200000000000003,1.7813953488372092,0.0,19.17,1.3633333333333333,44778.72,Urban,,39.2607,-84.4975,no bloom,0,0.4999999999999964,2,2,0
652,WFR,199505,17.625,15.95,1.7813953488372092,0.0,16.896774193548385,4.922580645161291,51585.54903225807,Urban,,39.2607,-84.4975,no bloom,0,1.6750000000000007,2,2,0
653,WFR,199506,25.566666666666663,19.2,1.7813953488372092,0.0,22.17,5.283333333333333,53580.524,Urban,,39.2607,-84.4975,no bloom,0,6.366666666666667,2,2,0
654,WFR,199507,25.966666666666665,21.633333333333336,1.7813953488372092,0.0,24.62258064516129,2.4935483870967743,52625.23903225806,Urban,,39.2607,-84.4975,no bloom,0,4.333333333333329,2,2,0
655,WFR,199508,27.57,24.28,1.7813953488372092,1079.196959682625,25.741935483870968,6.329032258064516,49225.52774193548,Urban,,39.2607,-84.4975,bloom,1,3.289999999999999,2,2,0
656,WFR,199509,23.03333333333333,22.3,1.7813953488372092,0.0,18.953333333333333,1.0,44816.95366666666,Urban,,39.2607,-84.4975,no bloom,0,0.7333333333333307,2,2,0
657,WFR,199707,26.0,20.0,1.7813953488372092,0.0,24.141935483870967,1.2129032258064516,52583.5970967742,Urban,,39.2607,-84.4975,no bloom,0,6.0,2,2,0
658,WFR,199708,24.6375,21.75,1.7813953488372092,0.0,22.00967741935484,3.6161290322580646,49158.9935483871,Urban,,39.2607,-84.4975,no bloom,0,2.8874999999999997,2,2,0
659,WFR,199709,22.35,21.575,1.7813953488372092,0.0,19.040000000000003,1.413333333333333,44737.217,Urban,,39.2607,-84.4975,no bloom,0,0.7750000000000021,2,2,0
660,WFR,199710,18.65,18.6,1.7813953488372092,0.0,13.44516129032258,1.5032258064516129,40141.12903225807,Urban,,39.2607,-84.4975,no bloom,0,0.0499999999999971,2,2,0
661,WFR,199805,24.55,15.1,1.7813953488372092,0.0,19.461290322580645,3.454838709677419,51614.53,Urban,,39.2607,-84.4975,no bloom,0,9.449999999999998,2,2,0
662,WFR,199806,22.55,18.1,1.7813953488372092,0.0,21.94,5.510000000000001,53585.07466666667,Urban,,39.2607,-84.4975,no bloom,0,4.449999999999999,2,2,0
663,WFR,199807,24.9,19.223809523809525,1.7813953488372092,653.740802797407,23.80322580645161,1.7903225806451613,52603.2,Urban,,39.2607,-84.4975,bloom,1,5.676190476190474,2,2,0
664,WFR,199808,26.625,23.8,1.7813953488372092,259.5570388349516,24.467741935483872,0.7548387096774193,49189.9135483871,Urban,,39.2607,-84.4975,bloom,1,2.8249999999999997,2,2,0
665,WFR,199809,25.075,22.15,1.7813953488372092,0.0,22.76,0.5166666666666667,44774.621666666666,Urban,,39.2607,-84.4975,no bloom,0,2.9250000000000007,2,2,0
666,WFR,199810,16.8,16.65,1.7813953488372092,0.0,14.170967741935485,2.135483870967742,40175.03967741936,Urban,,39.2607,-84.4975,no bloom,0,0.1500000000000021,2,2,0
667,WFR,199905,23.0,18.8,1.7813953488372092,0.0,18.26774193548387,2.0806451612903225,51587.81483870968,Urban,,39.2607,-84.4975,no bloom,0,4.199999999999999,2,2,0
668,WFR,199906,25.35,22.33333333333333,1.7813953488372092,0.0,22.866666666666667,2.13,53581.11266666666,Urban,,39.2607,-84.4975,no bloom,0,3.0166666666666657,2,2,0
669,WFR,199907,28.65,22.4,1.7813953488372092,90.62922727272726,26.23548387096774,2.8870967741935485,52623.060000000005,Urban,,39.2607,-84.4975,bloom,1,6.25,2,2,0
670,WFR,199908,25.875,24.5,1.7813953488372092,0.0,23.26774193548387,1.8064516129032255,49221.79258064516,Urban,,39.2607,-84.4975,no bloom,0,1.375,2,2,0
671,WFR,199909,22.675,21.05,1.7813953488372092,0.0,20.41333333333333,0.7866666666666667,44812.78166666666,Urban,,39.2607,-84.4975,no bloom,0,1.625,2,2,0
672,WFR,199910,16.46,16.333333333333332,1.7813953488372092,0.0,13.251612903225809,1.464516129032258,40210.22290322581,Urban,,39.2607,-84.4975,no bloom,0,0.1266666666666687,2,2,0
673,WFR,200005,20.675,18.6,1.7813953488372092,0.0,19.141935483870967,3.2516129032258063,51666.19419354839,Urban,,39.2607,-84.4975,no bloom,0,2.0749999999999997,2,2,0
674,WFR,200006,27.2,22.3,1.7813953488372092,0.0,22.34333333333333,3.63,53595.44966666667,Urban,,39.2607,-84.4975,no bloom,0,4.899999999999999,2,2,0
675,WFR,200007,27.35,22.7,1.7813953488372092,182.5526875,22.687096774193545,4.438709677419355,52562.988387096775,Urban,,39.2607,-84.4975,bloom,1,4.649999999999999,2,2,0
676,WFR,200008,26.575000000000003,25.5,1.7813953488372092,0.0,22.870967741935484,3.512903225806452,49121.958064516126,Urban,,39.2607,-84.4975,no bloom,0,1.0750000000000028,2,2,0
677,WFR,200009,23.075,22.5,1.7813953488372092,0.0,18.433333333333334,2.7366666666666664,44697.14433333334,Urban,,39.2607,-84.4975,no bloom,0,0.5749999999999993,2,2,0
678,WFR,200010,17.55,17.5,1.7813953488372092,0.0,14.303225806451612,1.0612903225806452,40100.981612903226,Urban,,39.2607,-84.4975,no bloom,0,0.0500000000000007,2,2,0
679,WFR,200105,23.45,15.4,1.7813953488372092,0.0,18.238709677419354,3.274193548387097,51642.19258064516,Urban,,39.2607,-84.4975,no bloom,0,8.049999999999999,2,2,0
680,WFR,200106,22.825,18.9,1.7813953488372092,0.0,21.50333333333333,2.216666666666667,53591.064666666665,Urban,,39.2607,-84.4975,no bloom,0,3.9250000000000007,2,2,0
681,WFR,200107,26.425,22.05,1.7813953488372092,0.0,23.887096774193548,3.8451612903225807,52581.9135483871,Urban,,39.2607,-84.4975,no bloom,0,4.375000000000004,2,2,0
682,WFR,200108,27.85,24.55,1.7813953488372092,1417.828117647059,24.11935483870968,3.264516129032258,49154.81354838709,Urban,,39.2607,-84.4975,bloom,1,3.299999999999997,2,2,0
683,WFR,200109,22.275,21.15,1.7813953488372092,0.0,18.4,1.62,44732.710666666666,Urban,,39.2607,-84.4975,no bloom,0,1.125,2,2,0
684,WFR,200110,12.35,11.6,1.7813953488372092,0.0,13.33548387096774,5.225806451612903,40135.93,Urban,,39.2607,-84.4975,no bloom,0,0.7500000000000018,2,2,0
685,WFR,200205,20.0,17.15,1.7813953488372092,0.0,15.93225806451613,6.1,51617.22290322581,Urban,,39.2607,-84.4975,no bloom,0,2.8500000000000014,2,2,0
686,WFR,200206,25.75,19.8,1.7813953488372092,0.0,23.346666666666668,4.85,53586.73033333333,Urban,,39.2607,-84.4975,no bloom,0,5.949999999999999,2,2,0
687,WFR,200207,28.575,20.8,1.7813953488372092,135.72177419354838,26.038709677419355,0.996774193548387,52602.43516129032,Urban,,39.2607,-84.4975,bloom,1,7.774999999999999,2,2,0
688,WFR,200208,27.8,23.450000000000003,1.7813953488372092,0.0,25.43870967741936,1.3096774193548386,49186.05870967742,Urban,,39.2607,-84.4975,no bloom,0,4.349999999999998,2,2,0
689,WFR,200209,22.475,21.6,1.7813953488372092,0.0,22.40333333333333,4.203333333333334,44770.710666666666,Urban,,39.2607,-84.4975,no bloom,0,0.875,2,2,0
690,WFR,200210,17.55,17.5,1.7813953488372092,0.0,12.570967741935483,2.603225806451613,40169.605161290325,Urban,,39.2607,-84.4975,no bloom,0,0.0500000000000007,2,2,0
691,WFR,200305,19.925,16.5,1.7813953488372092,0.0,16.774193548387096,5.293548387096774,51591.662903225806,Urban,,39.2607,-84.4975,no bloom,0,3.4250000000000007,2,2,0
692,WFR,200306,21.8,18.7,1.7813953488372092,0.0,20.10666666666667,3.3366666666666664,53583.19633333333,Urban,,39.2607,-84.4975,no bloom,0,3.1000000000000014,2,2,0
693,WFR,200307,26.1625,20.7,1.7813953488372092,102.1419896703,23.51935483870968,3.390322580645161,52621.82580645162,Urban,,39.2607,-84.4975,bloom,1,5.462500000000002,2,2,0
694,WFR,200308,26.725,23.1,1.7813953488372092,0.0,23.81290322580645,2.8193548387096774,49217.95483870968,Urban,,39.2607,-84.4975,no bloom,0,3.625,2,2,0
695,WFR,200309,21.825,21.3,1.7813953488372092,0.0,18.726666666666667,2.67,44808.06133333334,Urban,,39.2607,-84.4975,no bloom,0,0.5249999999999986,2,2,0
696,WFR,200310,17.375,15.6,1.7813953488372092,0.0,12.903225806451612,1.6161290322580644,40205.09580645161,Urban,,39.2607,-84.4975,no bloom,0,1.7750000000000004,2,2,0
697,WFR,200405,20.275,17.8,1.7813953488372092,0.0,19.61290322580645,5.835483870967742,51670.88677419355,Urban,,39.2607,-84.4975,no bloom,0,2.474999999999998,2,2,0
698,WFR,200406,26.275,21.8,1.7813953488372092,0.0,21.74,3.29,53597.17566666667,Urban,,39.2607,-84.4975,no bloom,0,4.474999999999998,2,2,0
699,WFR,200407,24.9,22.200000000000003,1.7813953488372092,0.0,23.01935483870968,3.606451612903226,52561.3929032258,Urban,,39.2607,-84.4975,no bloom,0,2.699999999999996,2,2,0
700,WFR,200408,24.95,21.5,1.7813953488372092,223.34082543342308,21.758064516129032,1.7161290322580645,49118.063870967744,Urban,,39.2607,-84.4975,bloom,1,3.4499999999999997,2,2,0
701,WFR,200409,23.05,21.85,1.7813953488372092,0.0,20.48,0.8766666666666667,44691.58833333333,Urban,,39.2607,-84.4975,no bloom,0,1.1999999999999993,2,2,0
702,WFR,200505,18.725,13.4,1.7813953488372092,0.0,15.758064516129032,1.632258064516129,51647.32838709677,Urban,,39.2607,-84.4975,no bloom,0,5.325000000000001,2,2,0
703,WFR,200506,24.4,17.6,1.7813953488372092,0.0,23.546666666666667,1.84,53592.45733333333,Urban,,39.2607,-84.4975,no bloom,0,6.799999999999997,2,2,0
704,WFR,200507,27.375,23.6,1.7813953488372092,0.0,25.16774193548387,2.419354838709677,52580.46419354838,Urban,,39.2607,-84.4975,no bloom,0,3.774999999999999,2,2,0
705,WFR,200508,27.7375,24.366666666666664,1.7813953488372092,1027.635,25.1,3.5935483870967744,49150.94935483871,Urban,,39.2607,-84.4975,bloom,1,3.370833333333337,2,2,0
706,WFR,200509,23.975,22.15,1.7813953488372092,0.0,21.74333333333333,1.6866666666666668,44728.016,Urban,,39.2607,-84.4975,no bloom,0,1.8250000000000028,2,2,0
707,WFR,200510,11.3,11.0,1.7813953488372092,0.0,13.94516129032258,1.57741935483871,40130.73032258064,Urban,,39.2607,-84.4975,no bloom,0,0.3000000000000007,2,2,0
708,WFR,200605,20.575,15.9,1.7813953488372092,0.0,16.19677419354839,2.703225806451613,51622.33258064516,Urban,,39.2607,-84.4975,no bloom,0,4.674999999999999,2,2,0
709,WFR,200606,24.775,18.1,1.7813953488372092,212.22650000000004,21.066666666666663,3.27,53588.097,Urban,,39.2607,-84.4975,bloom,1,6.674999999999997,2,2,0
710,WFR,200607,28.83333333333333,21.7,1.7813953488372092,686.1633846153846,24.93548387096774,2.841935483870968,52599.90806451612,Urban,,39.2607,-84.4975,bloom,1,7.133333333333333,2,2,0
711,WFR,200608,26.9,22.5,1.7813953488372092,0.0,24.89354838709677,2.22258064516129,49181.17161290323,Urban,,39.2607,-84.4975,no bloom,0,4.399999999999999,2,2,0
712,WFR,200609,22.9,21.3,1.7813953488372092,0.0,18.216666666666665,3.6166666666666663,44765.257333333335,Urban,,39.2607,-84.4975,no bloom,0,1.599999999999998,2,2,0
713,WFR,200610,13.966666666666669,12.466666666666669,1.7813953488372092,0.0,11.829032258064515,3.570967741935484,40164.441612903225,Urban,,39.2607,-84.4975,no bloom,0,1.5,2,2,0
714,WFR,200705,22.95,16.15,1.7813953488372092,0.0,19.625806451612902,1.219354838709677,51595.96483870968,Urban,,39.2607,-84.4975,no bloom,0,6.800000000000001,2,2,0
715,WFR,200706,24.875,18.65,1.7813953488372092,0.0,23.18,2.7666666666666666,53584.373,Urban,,39.2607,-84.4975,no bloom,0,6.225000000000001,2,2,0
716,WFR,200707,26.7,23.4,1.7813953488372092,788.8723747940405,23.532258064516128,1.132258064516129,52618.510645161296,Urban,,39.2607,-84.4975,bloom,1,3.3000000000000007,2,2,0
717,WFR,200708,27.8,22.450000000000003,1.7813953488372092,0.0,26.83225806451613,1.5032258064516129,49213.28451612903,Urban,,39.2607,-84.4975,no bloom,0,5.349999999999994,2,2,0
718,WFR,200709,23.05,21.65,1.7813953488372092,0.0,22.60666666666667,1.0799999999999998,44801.96466666667,Urban,,39.2607,-84.4975,no bloom,0,1.400000000000002,2,2,0
719,WFR,200710,18.4,17.9,1.7813953488372092,0.0,17.177419354838708,3.9,40200.442903225805,Urban,,39.2607,-84.4975,no bloom,0,0.5,2,2,0
720,WFR,200805,17.283333333333335,15.9,1.7813953488372092,0.0,15.63225806451613,6.135483870967742,51675.31161290322,Urban,,39.2607,-84.4975,no bloom,0,1.3833333333333346,2,2,0
721,WFR,200806,25.55,18.7,1.7813953488372092,0.0,22.87333333333333,4.006666666666667,53597.66066666667,Urban,,39.2607,-84.4975,no bloom,0,6.849999999999998,2,2,0
722,WFR,200807,26.33333333333333,22.4,1.7813953488372092,0.0,23.9,3.2161290322580647,52557.426129032254,Urban,,39.2607,-84.4975,no bloom,0,3.93333333333333,2,2,0
723,WFR,200808,25.4,23.8,1.7813953488372092,3590.579257925818,24.0258064516129,0.4806451612903226,49113.05935483871,Urban,,39.2607,-84.4975,bloom,1,1.599999999999998,2,2,0
724,WFR,200809,23.25,22.1,1.7813953488372092,0.0,21.56,1.8033333333333332,44685.70766666667,Urban,,39.2607,-84.4975,no bloom,0,1.1499999999999986,2,2,0
725,WFR,200810,11.3,9.8,1.7813953488372092,0.0,13.50967741935484,1.0870967741935482,40091.05741935484,Urban,,39.2607,-84.4975,no bloom,0,1.5,2,2,0
726,WFR,200905,20.0,17.549999999999997,1.7813953488372092,0.0,17.706451612903226,3.8225806451612905,51650.90903225806,Urban,,39.2607,-84.4975,no bloom,0,2.450000000000003,2,2,0
727,WFR,200906,25.53333333333333,21.866666666666664,1.7813953488372092,0.0,22.453333333333333,4.553333333333333,53592.44533333333,Urban,,39.2607,-84.4975,no bloom,0,3.666666666666668,2,2,0
728,WFR,200907,26.275,22.4,1.7813953488372092,0.0,21.62258064516129,2.893548387096774,52576.38064516129,Urban,,39.2607,-84.4975,no bloom,0,3.875,2,2,0
729,WFR,200908,27.1,21.85,1.7813953488372092,0.0,22.84193548387097,2.970967741935484,49144.3870967742,Urban,,39.2607,-84.4975,no bloom,0,5.25,2,2,0
