,reservoir,yearmonth,m_avg_surf_temp,m_avg_deep_temp,m_avg_dissolved_oxygen,density_cells/ml,temperature,precipitation_sum,daylight_duration,type,stratification,latitude,longitude,alg_bloom
667,WFR,199905,23.0,18.8,1.7813953488372092,0.0,18.26774193548387,2.0806451612903225,51587.81483870968,Urban,None,39.2607,-84.4975,no bloom
668,WFR,199906,25.349999999999998,22.333333333333332,1.7813953488372092,0.0,22.866666666666667,2.13,53581.11266666666,Urban,None,39.2607,-84.4975,no bloom
669,WFR,199907,28.65,22.4,1.7813953488372092,90.62922727272726,26.23548387096774,2.8870967741935485,52623.060000000005,Urban,None,39.2607,-84.4975,bloom
670,WFR,199908,25.875,24.5,1.7813953488372092,0.0,23.26774193548387,1.8064516129032258,49221.79258064516,Urban,None,39.2607,-84.4975,no bloom
671,WFR,199909,22.675,21.05,1.7813953488372092,0.0,20.413333333333334,0.7866666666666667,44812.78166666666,Urban,None,39.2607,-84.4975,no bloom
672,WFR,199910,16.46,16.333333333333332,1.7813953488372092,0.0,13.251612903225807,1.464516129032258,40210.222903225804,Urban,None,39.2607,-84.4975,no bloom
673,WFR,200005,20.675,18.6,1.7813953488372092,0.0,19.141935483870967,3.2516129032258063,51666.194193548385,Urban,None,39.2607,-84.4975,no bloom
674,WFR,200006,27.2,22.3,1.7813953488372092,0.0,22.34333333333333,3.6300000000000003,53595.44966666667,Urban,None,39.2607,-84.4975,no bloom
675,WFR,200007,27.349999999999998,22.7,1.7813953488372092,182.5526875,22.687096774193545,4.438709677419355,52562.988387096775,Urban,None,39.2607,-84.4975,bloom
676,WFR,200008,26.575000000000003,25.5,1.7813953488372092,0.0,22.870967741935484,3.512903225806452,49121.958064516126,Urban,None,39.2607,-84.4975,no bloom
677,WFR,200009,23.075,22.5,1.7813953488372092,0.0,18.433333333333334,2.7366666666666664,44697.14433333334,Urban,None,39.2607,-84.4975,no bloom
678,WFR,200010,17.55,17.5,1.7813953488372092,0.0,14.303225806451612,1.0612903225806452,40100.981612903226,Urban,None,39.2607,-84.4975,no bloom
679,WFR,200105,23.45,15.4,1.7813953488372092,0.0,18.238709677419354,3.274193548387097,51642.19258064516,Urban,None,39.2607,-84.4975,no bloom
680,WFR,200106,22.825,18.9,1.7813953488372092,0.0,21.503333333333334,2.216666666666667,53591.064666666665,Urban,None,39.2607,-84.4975,no bloom
681,WFR,200107,26.425,22.049999999999997,1.7813953488372092,0.0,23.887096774193548,3.8451612903225807,52581.9135483871,Urban,None,39.2607,-84.4975,no bloom
682,WFR,200108,27.849999999999998,24.55,1.7813953488372092,1417.828117647059,24.11935483870968,3.264516129032258,49154.813548387094,Urban,None,39.2607,-84.4975,bloom
683,WFR,200109,22.275,21.15,1.7813953488372092,0.0,18.4,1.62,44732.710666666666,Urban,None,39.2607,-84.4975,no bloom
684,WFR,200110,12.350000000000001,11.6,1.7813953488372092,0.0,13.33548387096774,5.225806451612903,40135.93,Urban,None,39.2607,-84.4975,no bloom
685,WFR,200205,20.0,17.15,1.7813953488372092,0.0,15.93225806451613,6.1,51617.222903225804,Urban,None,39.2607,-84.4975,no bloom
686,WFR,200206,25.75,19.8,1.7813953488372092,0.0,23.346666666666668,4.85,53586.73033333333,Urban,None,39.2607,-84.4975,no bloom
687,WFR,200207,28.575,20.8,1.7813953488372092,135.72177419354838,26.038709677419355,0.996774193548387,52602.43516129032,Urban,None,39.2607,-84.4975,bloom
688,WFR,200208,27.8,23.450000000000003,1.7813953488372092,0.0,25.438709677419357,1.3096774193548386,49186.05870967742,Urban,None,39.2607,-84.4975,no bloom
689,WFR,200209,22.475,21.6,1.7813953488372092,0.0,22.403333333333332,4.203333333333334,44770.710666666666,Urban,None,39.2607,-84.4975,no bloom
690,WFR,200210,17.55,17.5,1.7813953488372092,0.0,12.570967741935483,2.603225806451613,40169.605161290325,Urban,None,39.2607,-84.4975,no bloom
691,WFR,200305,19.925,16.5,1.7813953488372092,0.0,16.774193548387096,5.293548387096774,51591.662903225806,Urban,None,39.2607,-84.4975,no bloom
692,WFR,200306,21.8,18.7,1.7813953488372092,0.0,20.10666666666667,3.3366666666666664,53583.19633333333,Urban,None,39.2607,-84.4975,no bloom
693,WFR,200307,26.1625,20.7,1.7813953488372092,102.14198967029999,23.519354838709678,3.390322580645161,52621.82580645162,Urban,None,39.2607,-84.4975,bloom
694,WFR,200308,26.725,23.1,1.7813953488372092,0.0,23.812903225806455,2.8193548387096774,49217.95483870968,Urban,None,39.2607,-84.4975,no bloom
695,WFR,200309,21.825,21.3,1.7813953488372092,0.0,18.726666666666667,2.67,44808.06133333334,Urban,None,39.2607,-84.4975,no bloom
696,WFR,200310,17.375,15.6,1.7813953488372092,0.0,12.903225806451612,1.6161290322580644,40205.09580645161,Urban,None,39.2607,-84.4975,no bloom
697,WFR,200405,20.275,17.8,1.7813953488372092,0.0,19.612903225806452,5.835483870967742,51670.88677419355,Urban,None,39.2607,-84.4975,no bloom
698,WFR,200406,26.275,21.8,1.7813953488372092,0.0,21.740000000000002,3.29,53597.17566666667,Urban,None,39.2607,-84.4975,no bloom
699,WFR,200407,24.9,22.200000000000003,1.7813953488372092,0.0,23.019354838709678,3.606451612903226,52561.3929032258,Urban,None,39.2607,-84.4975,no bloom
700,WFR,200408,24.95,21.5,1.7813953488372092,223.34082543342308,21.758064516129032,1.7161290322580645,49118.063870967744,Urban,None,39.2607,-84.4975,bloom
701,WFR,200409,23.05,21.85,1.7813953488372092,0.0,20.48,0.8766666666666667,44691.58833333333,Urban,None,39.2607,-84.4975,no bloom
702,WFR,200505,18.725,13.4,1.7813953488372092,0.0,15.758064516129032,1.632258064516129,51647.32838709677,Urban,None,39.2607,-84.4975,no bloom
703,WFR,200506,24.4,17.6,1.7813953488372092,0.0,23.546666666666667,1.84,53592.45733333333,Urban,None,39.2607,-84.4975,no bloom
704,WFR,200507,27.375,23.6,1.7813953488372092,0.0,25.16774193548387,2.4193548387096775,52580.46419354838,Urban,None,39.2607,-84.4975,no bloom
705,WFR,200508,27.7375,24.366666666666664,1.7813953488372092,1027.635,25.1,3.5935483870967744,49150.94935483871,Urban,None,39.2607,-84.4975,bloom
706,WFR,200509,23.975,22.15,1.7813953488372092,0.0,21.743333333333332,1.6866666666666668,44728.015999999996,Urban,None,39.2607,-84.4975,no bloom
707,WFR,200510,11.3,11.0,1.7813953488372092,0.0,13.94516129032258,1.5774193548387099,40130.73032258064,Urban,None,39.2607,-84.4975,no bloom
708,WFR,200605,20.575,15.9,1.7813953488372092,0.0,16.19677419354839,2.703225806451613,51622.33258064516,Urban,None,39.2607,-84.4975,no bloom
709,WFR,200606,24.775,18.1,1.7813953488372092,212.22650000000004,21.066666666666666,3.27,53588.096999999994,Urban,None,39.2607,-84.4975,bloom
710,WFR,200607,28.833333333333332,21.7,1.7813953488372092,686.1633846153846,24.93548387096774,2.841935483870968,52599.90806451612,Urban,None,39.2607,-84.4975,bloom
711,WFR,200608,26.9,22.5,1.7813953488372092,0.0,24.893548387096775,2.22258064516129,49181.17161290323,Urban,None,39.2607,-84.4975,no bloom
712,WFR,200609,22.9,21.3,1.7813953488372092,0.0,18.216666666666665,3.6166666666666667,44765.257333333335,Urban,None,39.2607,-84.4975,no bloom
713,WFR,200610,13.966666666666667,12.466666666666667,1.7813953488372092,0.0,11.829032258064515,3.570967741935484,40164.441612903225,Urban,None,39.2607,-84.4975,no bloom
714,WFR,200705,22.95,16.15,1.7813953488372092,0.0,19.625806451612902,1.2193548387096773,51595.964838709675,Urban,None,39.2607,-84.4975,no bloom
715,WFR,200706,24.875,18.65,1.7813953488372092,0.0,23.18,2.7666666666666666,53584.373,Urban,None,39.2607,-84.4975,no bloom
716,WFR,200707,26.7,23.4,1.7813953488372092,788.8723747940405,23.532258064516128,1.132258064516129,52618.510645161296,Urban,None,39.2607,-84.4975,bloom
717,WFR,200708,27.799999999999997,22.450000000000003,1.7813953488372092,0.0,26.83225806451613,1.5032258064516129,49213.28451612903,Urban,None,39.2607,-84.4975,no bloom
718,WFR,200709,23.05,21.65,1.7813953488372092,0.0,22.60666666666667,1.0799999999999998,44801.96466666667,Urban,None,39.2607,-84.4975,no bloom
719,WFR,200710,18.4,17.9,1.7813953488372092,0.0,17.177419354838708,3.9000000000000004,40200.442903225805,Urban,None,39.2607,-84.4975,no bloom
720,WFR,200805,17.283333333333335,15.9,1.7813953488372092,0.0,15.63225806451613,6.135483870967742,51675.31161290322,Urban,None,39.2607,-84.4975,no bloom
721,WFR,200806,25.549999999999997,18.7,1.7813953488372092,0.0,22.873333333333335,4.006666666666667,53597.66066666667,Urban,None,39.2607,-84.4975,no bloom
722,WFR,200807,26.333333333333332,22.400000000000002,1.7813953488372092,0.0,23.9,3.2161290322580647,52557.426129032254,Urban,None,39.2607,-84.4975,no bloom
723,WFR,200808,25.4,23.8,1.7813953488372092,3590.579257925818,24.0258064516129,0.4806451612903226,49113.05935483871,Urban,None,39.2607,-84.4975,bloom
724,WFR,200809,23.25,22.1,1.7813953488372092,0.0,21.56,1.8033333333333335,44685.70766666667,Urban,None,39.2607,-84.4975,no bloom
725,WFR,200810,11.3,9.8,1.7813953488372092,0.0,13.509677419354839,1.0870967741935482,40091.05741935484,Urban,None,39.2607,-84.4975,no bloom
726,WFR,200905,20.0,17.549999999999997,1.7813953488372092,0.0,17.706451612903226,3.8225806451612905,51650.90903225806,Urban,None,39.2607,-84.4975,no bloom
727,WFR,200906,25.53333333333333,21.866666666666664,1.7813953488372092,0.0,22.453333333333333,4.553333333333333,53592.44533333333,Urban,None,39.2607,-84.4975,no bloom
728,WFR,200907,26.275,22.4,1.7813953488372092,0.0,21.62258064516129,2.893548387096774,52576.38064516129,Urban,None,39.2607,-84.4975,no bloom
729,WFR,200908,27.1,21.85,1.7813953488372092,0.0,22.84193548387097,2.970967741935484,49144.3870967742,Urban,None,39.2607,-84.4975,no bloom
730,WFR,200909,22.28333333333333,21.85,1.7813953488372092,0.0,20.066666666666666,2.2866666666666666,44721.882333333335,Urban,None,39.2607,-84.4975,no bloom
731,WFR,200910,16.35,16.4,1.7813953488372092,0.0,11.503225806451614,4.306451612903226,40124.882580645164,Urban,None,39.2607,-84.4975,no bloom
732,WFR,201005,19.525,17.1,1.7813953488372092,0.0,18.97741935483871,4.629032258064516,51624.67225806452,Urban,None,39.2607,-84.4975,no bloom
733,WFR,201006,27.875,26.6,1.7813953488372092,0.0,24.296666666666667,3.3733333333333335,53587.71366666666,Urban,None,39.2607,-84.4975,no bloom
734,WFR,201007,30.125,24.85,1.7813953488372092,0.0,25.9,1.8838709677419354,52596.18548387097,Urban,None,39.2607,-84.4975,no bloom
735,WFR,201008,29.475,28.1,1.7813953488372092,0.0,25.92258064516129,1.0612903225806452,49175.06483870968,Urban,None,39.2607,-84.4975,no bloom
736,WFR,201009,25.45,23.6,1.7813953488372092,0.0,21.529999999999998,1.0166666666666666,44759.95533333333,Urban,None,39.2607,-84.4975,no bloom
737,WFR,201010,16.6,16.8,1.7813953488372092,0.0,14.819354838709677,0.5225806451612903,40159.012903225805,Urban,None,39.2607,-84.4975,no bloom
738,WFR,201207,31.5,19.223809523809525,1.7813953488372092,11418.114515237161,27.85483870967742,1.8774193548387097,52553.198387096774,Urban,None,39.2607,-84.4975,bloom
739,WFR,201308,27.9,19.223809523809525,1.7813953488372092,28080.876265909148,23.24516129032258,1.4774193548387096,49139.45774193548,Urban,None,39.2607,-84.4975,bloom
740,WFR,201407,25.65,19.223809523809525,1.7813953488372092,4736.0228665740415,21.90967741935484,2.990322580645161,52592.40677419354,Urban,None,39.2607,-84.4975,bloom
741,WFR,201408,26.45,19.223809523809525,1.7813953488372092,50237.394316988786,23.432258064516127,2.003225806451613,49170.220322580644,Urban,None,39.2607,-84.4975,bloom
742,WFR,201409,21.2,19.223809523809525,1.7813953488372092,40579.395796755,19.426666666666666,1.3366666666666667,44755.40733333333,Urban,None,39.2607,-84.4975,bloom
743,WFR,201507,27.450000000000003,19.223809523809525,1.7813953488372092,8273.786467073336,23.509677419354837,3.7419354838709675,52610.772580645156,Urban,None,39.2607,-84.4975,bloom
744,WFR,201508,25.5,23.25,1.7813953488372092,0.0,22.299999999999997,2.4225806451612906,49203.900322580645,Urban,None,39.2607,-84.4975,no bloom
745,WFR,201509,22.45,22.4,1.7813953488372092,0.0,21.073333333333334,1.85,44791.795000000006,Urban,None,39.2607,-84.4975,no bloom
746,WFR,201510,19.85,19.8,1.7813953488372092,0.0,13.974193548387097,2.9709677419354836,40192.86806451613,Urban,None,39.2607,-84.4975,no bloom
747,WFR,201605,21.25,16.633333333333333,1.05,0.0,16.5258064516129,3.0193548387096776,51679.72774193549,Urban,None,39.2607,-84.4975,no bloom
748,WFR,201606,26.8,22.5,0.05,0.0,23.576666666666664,1.5633333333333332,53595.424333333336,Urban,None,39.2607,-84.4975,no bloom
749,WFR,201607,28.424999999999997,24.55,0.07500000000000001,0.0,24.990322580645163,4.12258064516129,52550.405806451614,Urban,None,39.2607,-84.4975,no bloom
750,WFR,201608,29.0,25.8,0.1,0.0,25.4,3.264516129032258,49104.176129032254,Urban,None,39.2607,-84.4975,no bloom
751,WFR,201609,25.683333333333334,24.55,0.10500000000000001,23244.842369307356,22.279999999999998,2.1533333333333333,44676.63766666666,Urban,None,39.2607,-84.4975,bloom
752,WFR,201610,19.5,19.25,5.015,0.0,16.441935483870967,1.096774193548387,40083.51774193549,Urban,None,39.2607,-84.4975,no bloom
753,WFR,201705,20.066666666666666,16.475,2.625,0.0,17.13225806451613,5.709677419354839,51654.918387096775,Urban,None,39.2607,-84.4975,no bloom
754,WFR,201706,25.365000000000002,23.8,2.13,125117.50927417121,22.0,4.076666666666666,53590.81066666667,Urban,None,39.2607,-84.4975,bloom
755,WFR,201707,26.425,25.05,0.135,0.0,24.070967741935487,4.241935483870968,52570.52032258064,Urban,None,39.2607,-84.4975,no bloom
756,WFR,201708,26.05,24.6,0.44,0.0,22.241935483870968,2.070967741935484,49135.418387096775,Urban,None,39.2607,-84.4975,no bloom
757,WFR,201709,20.85,19.700000000000003,2.1149999999999998,0.0,19.703333333333333,2.05,44714.01266666666,Urban,None,39.2607,-84.4975,no bloom
758,WFR,201710,17.75,17.0,7.98,0.0,14.76774193548387,2.9064516129032256,40117.096774193546,Urban,None,39.2607,-84.4975,no bloom
759,WFR,201805,23.025,17.9,0.06,0.0,21.480645161290322,3.425806451612903,51628.72967741936,Urban,None,39.2607,-84.4975,no bloom
760,WFR,201806,30.4,23.5,0.12,0.0,23.493333333333332,4.23,53587.261000000006,Urban,None,39.2607,-84.4975,no bloom
761,WFR,201807,26.45,25.35,0.15,0.0,24.348387096774193,3.564516129032258,52590.46741935484,Urban,None,39.2607,-84.4975,no bloom
762,WFR,201808,24.7,24.0,1.045,0.0,23.89032258064516,3.519354838709677,49167.02225806451,Urban,None,39.2607,-84.4975,no bloom
763,WFR,201809,29.259999999999998,19.223809523809525,1.7813953488372092,85500.77395496766,21.56,6.106666666666667,44751.888,Urban,None,39.2607,-84.4975,bloom
764,WFR,201810,23.15,20.6,0.24,0.0,13.89032258064516,2.2516129032258063,40152.25032258064,Urban,None,39.2607,-84.4975,no bloom
